emo	val	name	sentence
worried	-0.75	sample_00005332	唉多亏你提醒否则呀
sad	-3.0	sample_00003661	我不走
neutral	0.75	sample_00004677	从现在开始
worried	-0.5	sample_00004957	成这样了这人还不得怎么样儿子那人是你送到
neutral	0.0	sample_00006872	就算别人觉得蠢也
sad	-2.5	sample_00001428	
worried	-0.5	sample_00003018	
angry	-2.0	sample_00003568	被商量的但是你一来
neutral	0.75	sample_00002953	那你就准
worried	-1.0	sample_00005840	我家已经想过了你不喜欢我是不是因为我
angry	-3.25	sample_00002283	这孩子就是你一个人的我是孩子的爸爸你这么做是不是得先跟我
sad	-2.0	sample_00002386	我来就是想问问你你是不是后悔跟我定婚
happy	2.0	sample_00005913	担心大家
angry	-3.75	sample_00006378	什么你得给我说清
surprise	-0.75	sample_00005586	我妈是这点
angry	-1.75	sample_00002458	没有什么呀这相亲大会呀
neutral	0.0	sample_00006410	说明他没骗你他完全可以一年之后再告诉
neutral	0.0	sample_00001085	两个半月前也就是案发前半个月
angry	-1.25	sample_00005695	那您最好回去好好照应照应吴小六让她以后别沾男人别跟男人说话
angry	-2.25	sample_00003900	你哥这几年总算给范家生出个孙子来你呢除了这一对衣服还有
neutral	-1.0	sample_00001917	您熬个一两年就负责服装编辑工作这不太
neutral	0.25	sample_00000481	是这样你知道我在上海人生地不熟的这你又是个老上海
neutral	0.0	sample_00006342	我真的彻底走出来了而且已经脱胎
sad	-4.25	sample_00006040	都没有了为什么都没有了你直不知道我动
angry	-3.75	sample_00003810	窗在之外站在哪儿
happy	2.5	sample_00005347	老三祝你在那边万事如意
worried	-0.25	sample_00000433	可你家里人要是反对你怎么办
happy	1.75	sample_00006293	我们都希望在比赛上这样当当中能给他一个最好的一个回击
neutral	0.5	sample_00000304	我是说
sad	-3.75	sample_00004198	你为什么呀
happy	1.75	sample_00006399	知道吗你肯定是有办法你呢旁敲侧击地帮我好好地劝
happy	1.75	sample_00002861	那人家不是孝顺你吗
angry	-4.25	sample_00004518	你少装糊涂了你们是不是串通一气呀
worried	-2.0	sample_00007019	以后小强的日子不难过得很忙他得说窝囊气了
angry	-3.25	sample_00001762	照图不高兴我就不高兴我不高兴呢你马上给我滚
worried	-1.0	sample_00000353	不然明天呢就要做手术了
worried	-0.5	sample_00006430	那个那您今天出去了一天了
happy	2.75	sample_00006526	嘿嘿
worried	-1.0	sample_00000361	我了解这太容易得到的就不容易珍惜别再回头有一天会一
worried	-0.75	sample_00003853	晓志啊她是单亲她妈妈从来都没有陪她过过生日
sad	-3.0	sample_00002326	这货
neutral	-1.0	sample_00004205	我倒希望他能真正
neutral	-0.25	sample_00005451	你今天要是不跟我走我明天就去找他老婆
worried	0.75	sample_00000252	对了你工作
neutral	0.5	sample_00002815	招聘工作当中人才紧缺的问题尤其是某些专业
neutral	-0.5	sample_00000950	那你只有两个选择
neutral	0.0	sample_00005995	谁主动谁就要被控制
worried	-0.5	sample_00004319	还一直等待小军门口只求你降下车窗看
angry	-2.75	sample_00005981	我高兴你得起吗我们家楠楠摊上这么一个婆婆以后啊
angry	-1.75	sample_00001222	我没说他
angry	-2.75	sample_00006840	骗人
worried	-1.5	sample_00005749	但是我在香港没有经济
worried	-1.75	sample_00006707	我还教你怎么对付你未来的
sad	-2.5	sample_00004991	那事烂肚子里或许更有意义
neutral	-1.25	sample_00006460	那是说男的女的左眼跳不好
neutral	0.0	sample_00000541	那个样子悠闲而有余
angry	-3.5	sample_00002097	害勇怕戴一面罩
happy	2.25	sample_00006163	坐吧你先坐先坐
happy	1.5	sample_00004015	自打你叫了那一句妈呀
sad	-2.0	sample_00003598	阿玉啊一直说要来看你的说是等有空就签了
surprise	-0.25	sample_00002666	什么你爸爸是
angry	-2.5	sample_00006256	你主任闹离婚他现在整个人精神是不正常的你怎么这点心眼
worried	-0.25	sample_00000042	我得搬过来住真的我特别地担心你
happy	1.5	sample_00003002	我知道都是因为
sad	-4.5	sample_00006583	他扶住了那么多啊我流白都住了吧
neutral	0.0	sample_00003606	经过考证你们电影是大众娱乐起源于走马灯
angry	-1.5	sample_00005966	你站在道德高点上
angry	-1.0	sample_00003605	别问为什么想不想吃白呀
worried	-1.0	sample_00003663	我今天可能加班你要不打个电话问问莹莹我有点担心
worried	-1.0	sample_00005814	没事了但是小凡他们家感觉有点遥遥无期看
sad	-4.0	sample_00003498	是是大儿都下雨
angry	-2.25	sample_00002018	根本就没有跟我商量的意思
angry	-0.75	sample_00002639	潘小天我认真地跟你说啊老师和学生之间怎么说都行医生跟医生之间怎么吵都行但是医患之间只有一个原则那就是以他们的力
happy	1.75	sample_00006559	我只要肚子一饿脑子里全是你们家
neutral	-0.25	sample_00002077	桃子有男朋友了
happy	2.0	sample_00003072	爸没有什么父亲不肤浅的这久生情很美好一见钟情也很
sad	-2.5	sample_00000217	我们家世世代代过的都是苦日子从来都没有人尊重过我们
surprise	-0.25	sample_00005424	你让一女的给打成这样
angry	-1.75	sample_00000423	行了那以后你怎么干事
angry	-2.25	sample_00001488	反之以后你能不能别再跟我吵架
worried	-0.75	sample_00001836	怎么了
worried	-1.0	sample_00006251	大概明白了可我感觉好难呀不过听你这么一说我觉得我可能写得确实太婉转
neutral	-0.75	sample_00002686	哥们儿我现在对你佩服的是五体投地
neutral	-0.75	sample_00005002	你擦把脸吧
sad	-2.5	sample_00000742	我再也不见道路了
sad	-0.25	sample_00004187	当然应该送过去
sad	0.25	sample_00002561	有事我想跟你说一下
angry	-4.75	sample_00006246	谢谢我我就算是一潭烂泥你也没有资格说我你知不知道因为你是一坨更大的烂泥你还有脸提兰兰的事呢
happy	0.75	sample_00006085	要么就是献爱心你们承认不成人在这方面
happy	2.25	sample_00005544	店长您这么一说突然觉得您像个年轻人
angry	-2.0	sample_00001435	你知不知道我恨不得找个地缝钻进
neutral	0.25	sample_00003751	你带回来吧怎么带
neutral	1.75	sample_00001905	陈云茹从今天起我要戒烟
angry	-3.0	sample_00000519	你别人装傻就行
neutral	0.25	sample_00002692	在这个世上不论哪一个人都可以通过六个人的引导认识对方
happy	1.25	sample_00001255	记活儿啊这个约
happy	2.25	sample_00004869	我看那春晚的成龙大哥
happy	1.25	sample_00005953	很长时间了
happy	1.25	sample_00000487	唉
surprise	-0.75	sample_00006842	我没听错吧
neutral	0.0	sample_00004827	如果我们三个都掉河里了只能活一个你就是谁
neutral	-0.25	sample_00003172	一八年六七月间日军兵分五路包抄武汉国民政府发布了保卫
neutral	0.5	sample_00006502	想不想每天都有口饱饭吃
sad	-1.0	sample_00005380	他们之前看得我很紧那天晚上松懈
happy	2.25	sample_00004502	我跟你开玩笑我干吗那么紧张啊既然大家都在上海为什么不
angry	-2.25	sample_00001043	我告诉你一女人离了婚带着孩子找个对象男着呢
happy	3.0	sample_00006397	怪啊
angry	-4.0	sample_00001807	头部发威但我哈罗天
worried	-1.75	sample_00000625	是不是白血病
happy	1.5	sample_00005323	就是朋友关系啊那怎么能随便住啊你们俩要成了男女朋友那我就肯定过来
happy	2.5	sample_00006042	好好好久儿我早就跟你说过吧
neutral	0.5	sample_00005552	杜氏家族基金的
sad	-1.25	sample_00006220	且我们为了你我们就豁了
happy	2.5	sample_00002142	我也想好了我要做你的女朋友
neutral	0.0	sample_00003359	人活着都一样谁没有一两桩倒霉的事
angry	-3.0	sample_00005272	谁是你亲爱的
happy	1.75	sample_00004661	其实也没那么烦
neutral	-1.75	sample_00003868	你现在说还来得及
worried	-1.5	sample_00004397	他什么意思啊他是想让我们分手啊还是
angry	-1.5	sample_00002507	
neutral	-1.25	sample_00000854	我负担不起
worried	-1.25	sample_00005211	做事要小心点啊别老是跟男人在一起
neutral	-0.75	sample_00004989	那没你想的那么好
neutral	1.25	sample_00005113	敌人不傻我们
neutral	0.0	sample_00005907	那个时候到小金龙巷他们那里谈天的大都是文艺工作者有一次一个脸色苍白被微驼穿着流行西服的人走了
sad	-3.25	sample_00006145	又能替我就替他去死
sad	-2.75	sample_00001707	求求您他第一次抢劫就是若白人杀了当时他怕的要死不知怎么就想这个替生的办法让你们永远也找不到他结果他把你们都骗了可自己永远也回不来
angry	-2.25	sample_00006211	曹小强你这样弄得我太伤心了
happy	1.25	sample_00006765	妈刚刚那套护肤品是别人送给我的不花钱我自己驾驭多的是所以我才
angry	-1.25	sample_00001665	我告诉你啊你实在要是看不上
angry	-2.0	sample_00002078	和一个女人都受不了你别说是你错在
happy	1.5	sample_00000888	当然又不一定要实现只要我想想就满足了
worried	-1.75	sample_00004075	好
happy	2.25	sample_00003850	我一之前跟你老婆挺伟大
happy	2.5	sample_00005688	过来那个应个勤
neutral	0.0	sample_00002828	看到底他跟谁玩得最高兴
happy	2.0	sample_00001025	我这手头就一点事就完事了然后我就请假
worried	-1.25	sample_00000677	快扶起来
worried	-1.25	sample_00005279	盘不就更伤心了这到时候更不知道怎么办
neutral	0.0	sample_00005039	是留下两百万显得我们还有赚而且我们够大方够朋友啊
neutral	0.5	sample_00000005	我有一颗干干净净真诚面对感情的心
worried	-0.25	sample_00003058	还带硬性规定时间的呢这这这不合适吧
happy	1.25	sample_00002075	我才发现艾小天同志说话还是很有
worried	-0.75	sample_00004186	谢谢你安慰我但是事实是我今天差点失控差点伤了小迷是
neutral	1.25	sample_00005266	我觉得很好
neutral	0.25	sample_00006675	如果一定要说平庸普通
worried	-0.75	sample_00005582	太漂亮了他们不会相信的而且担心我会受骗
worried	-2.75	sample_00002758	那他会不会变成傻子呀
happy	0.0	sample_00005781	怎么你这是制凑啊
worried	-2.75	sample_00000514	用了你以后没事还是别来急诊了你今天这样太张扬了我不光下不来台还会有很多人
angry	-2.5	sample_00001487	和那女孩是我瞎说的她是不是小香我哪知道
happy	1.5	sample_00003913	哎呀
worried	-1.25	sample_00004786	不是赔钱妄想压
happy	2.0	sample_00006458	中国的军人穿戴实在都太整洁了
happy	1.5	sample_00005464	谈一谈你们现在是不是处于一个僵尸阶段啊从医生的眼光里来看你们这点毛病我还是看得出来
worried	-0.25	sample_00003629	都要送到那边去借网
happy	1.25	sample_00002620	别紧张啊
angry	-2.25	sample_00003337	不带我去你就是不带我见你什么意思啊你你就是不
angry	-2.75	sample_00001746	担
worried	-1.5	sample_00004048	照你说的尽量改了刚发对我们经理不过我还是有点担心感觉跟你说的距
sad	-3.25	sample_00004367	他是方
happy	2.5	sample_00004501	结果就发现了那么好的月色我想找个人分享
angry	-3.0	sample_00000039	我告诉你曹小强
angry	-3.75	sample_00005160	你少跟我来这套
neutral	-0.75	sample_00006754	你说来说去绕来绕去你想说什么就直接说
angry	-2.0	sample_00006681	你这叫求我办事
neutral	-0.25	sample_00005066	嗯差不多
worried	-1.25	sample_00004737	我都已经听到风言风语了
sad	-2.75	sample_00006797	来来来来
angry	-2.75	sample_00006461	我在跟我的员工讲话请你不要
worried	-1.25	sample_00000556	您跟我说实话这事是不是假
worried	-1.75	sample_00005372	为什么要跟侯婶结婚啊现在结婚不太好吧万一我说万一呀
angry	-1.75	sample_00002586	我不想看见
neutral	-0.75	sample_00001784	你们家都是极品
happy	1.25	sample_00002431	
angry	-2.0	sample_00002950	我搞得我整件破事都我的主
surprise	1.5	sample_00003666	确实不是您
angry	-3.0	sample_00002977	你还要给他面子他都已经把你个灯了你还给他
neutral	0.25	sample_00002045	您这个年会的具体时间出来之后您再通知我们我
worried	-0.75	sample_00003188	来我现在想想也行这个阶段它确实需要跟人多接触接触多大打
angry	-3.0	sample_00004816	不管是什么原因看在我母亲的分上你们曾主任或者你们当事医生哪一个跟我母亲说
happy	2.25	sample_00002962	你给我勇敢呀一直追求自己想要的东西很少有
worried	-1.0	sample_00006803	自尊心强有关你看得过的多光鲜他可能不希望我们看到他
sad	-0.5	sample_00004543	你是王铁辉
worried	0.0	sample_00006806	不容易那是肯定的可不能因为不容易就不活了吧
happy	1.5	sample_00000459	我发现自从你跟王老师在一起以后整个人都变了变得靠谱多
neutral	-0.25	sample_00004938	我已经完全不记得我什么时候逛过街
worried	0.0	sample_00000919	其实我们一直都小心翼翼的就是别让心脏再出现这样的问题
angry	-4.25	sample_00001178	曹小强我警告你你如果再敢纠缠我们家微澜
surprise	0.5	sample_00000339	什么意思你是说那林师生对小光有
neutral	0.25	sample_00000038	那时我脾气不好老谭跟我在一起工作受了我不少罪
neutral	-1.0	sample_00000446	古青也是个好人小六也挺可爱的但这事就是不成
sad	-1.5	sample_00005602	个女作家躺在一张又破又旧的床上那种情景让我心里很酸楚陈氏过了没多久十二月七日戴绵阳战争爆发越洛宾矶讲肖虹弥留之际多数时间是由她陪伴的肖虹去世五年后洛宾矶成了第一个写肖虹转记的
sad	-1.75	sample_00001743	人都有犯错的时候最起码他现在能做的都做了
angry	-2.75	sample_00006238	去他的你应该去他的遵守规则
sad	-2.5	sample_00006549	可我没挑衅那位老人家你只是当时的一时气话
neutral	0.0	sample_00005979	有自己的公司还兼着好几个
